node_id_org,node_id_dest,distance,highway
3800486842,2393573020,66.815883,"footway"
2393573020,3800486842,66.815883,"footway"
2393573020,3800486893,14.206313,"footway"
3800486893,2393573020,14.206313,"footway"
3800486893,3809732417,95.67802,"footway"
3809732417,3800486893,95.67802,"footway"
3809732417,3800486905,129.317899,"footway"
3800486905,3809732417,129.317899,"footway"
3800486905,3800486920,9.181617,"footway"
3800486920,3800486905,9.181617,"footway"
3800486920,3809762412,32.848694,"footway"
3809762412,3800486920,32.848694,"footway"
3800486926,2393573018,5.202762,"footway"
2393573018,3800486926,5.202762,"footway"
2393573018,2393573039,8.486504,"footway"
2393573039,2393573018,8.486504,"footway"
2393573039,3800486860,8.615076,"footway"
3800486860,2393573039,8.615076,"footway"
3809762395,3809762396,58.178873,"footway"
3809762396,3809762395,58.178873,"footway"
3809762396,3809762393,10.787083,"footway"
3809762393,3809762396,10.787083,"footway"
3809762393,5894092146,118.443315,"footway"
5894092146,3809762393,118.443315,"footway"
5894092146,1115329109,14.395293,"footway"
1115329109,5894092146,14.395293,"footway"
1115329109,1114945019,115.263879,"footway"
1114945019,1115329109,115.263879,"footway"
1114945019,3809762391,64.892342,"footway"
3809762391,1114945019,64.892342,"footway"
3809762391,3809762389,33.232667,"footway"
3809762389,3809762391,33.232667,"footway"
3809762389,3809762387,35.270045,"footway"
3809762387,3809762389,35.270045,"footway"
3809762387,3809762386,6.839876,"footway"
3809762386,3809762387,6.839876,"footway"
3809762386,2393573029,26.351232,"footway"
2393573029,3809762386,26.351232,"footway"
2393573029,3800486926,39.347331,"footway"
3800486926,2393573029,39.347331,"footway"
3800364566,3800486926,246.865388,"footway"
832286019,2196829276,11.183183,"footway"
2196829276,832286019,11.183183,"footway"
2196829276,5909352284,46.49307399999999,"footway"
5909352284,2196829276,46.49307399999999,"footway"
5909352284,5923347812,27.317927,"footway"
5923347812,5909352284,27.317927,"footway"
5923347812,2196829305,4.813783,"footway"
2196829305,5923347812,4.813783,"footway"
2196829305,5923347810,5.991519,"footway"
5923347810,2196829305,5.991519,"footway"
5923347810,2196829260,13.043163,"footway"
2196829260,5923347810,13.043163,"footway"
2196829260,2196829253,65.163275,"footway"
2196829253,2196829260,65.163275,"footway"
2196829253,3193716070,98.94311,"footway"
3193716070,2196829253,98.94311,"footway"
2196829293,2196829246,58.789068,"footway"
2196829246,2196829293,58.789068,"footway"
2196829246,2196829296,24.960288999999996,"footway"
2196829296,2196829246,24.960288999999996,"footway"
2196829296,2196829308,28.190682,"footway"
2196829308,2196829296,28.190682,"footway"
2196829308,2196829293,47.423074,"footway"
2196829293,2196829308,47.423074,"footway"
2196829293,2196829309,13.977692000000001,"footway"
2196829309,2196829293,13.977692000000001,"footway"
5889321097,2196829309,30.263295,"footway"
2196829260,1094262882,24.717073,"footway"
2195287991,2196829309,35.48991,"footway"
2196829309,2195287991,35.48991,"footway"
2196829309,2196829279,49.518872,"footway"
2196829279,2196829309,49.518872,"footway"
2196829279,2196829292,51.566778,"footway"
2196829292,2196829279,51.566778,"footway"
2196829292,2196829288,16.433029,"footway"
2196829288,2196829292,16.433029,"footway"
2196829288,3193716068,34.224878000000004,"footway"
3193716068,2196829288,34.224878000000004,"footway"
2196827012,2196827003,115.283184,"service"
2196827003,2196827012,115.283184,"service"
2196826895,2196827006,77.79862,"service"
2196827006,2196826895,77.79862,"service"
2196826921,2196827003,69.88861,"service"
2196827003,2196826921,69.88861,"service"
2196827003,2196826971,55.905657,"service"
2196826971,2196827003,55.905657,"service"
832286017,1097942133,106.639424,"unclassified"
1097942133,1097942241,64.835987,"footway"
5923786362,2393573029,430.58839300000005,"tertiary"
2393573029,1093685773,5.356908,"tertiary"
832286017,5923786362,380.44434600000005,"tertiary"
2393573029,832286017,50.144047,"tertiary"
1093685773,2393573029,5.356908,"tertiary"
3809762389,1115011392,63.021204999999995,"service"
1115011365,3809762389,5.574448,"service"
3809762391,1115011379,100.584676,"service"
1115011387,3809762391,6.025387,"service"
832286010,3193716068,37.493823000000006,"unclassified"
3193716068,832286010,37.493823000000006,"unclassified"
3193716068,2196827012,25.486601,"unclassified"
2196827012,3193716068,25.486601,"unclassified"
2196827012,2196826971,168.674676,"unclassified"
2196826971,2196827012,168.674676,"unclassified"
2196826971,2196826895,146.05316899999997,"unclassified"
2196826895,2196826971,146.05316899999997,"unclassified"
2196826895,2196826921,16.85436,"unclassified"
2196826921,2196826895,16.85436,"unclassified"
2196826921,1094262804,23.436829,"unclassified"
1094262804,2196826921,23.436829,"unclassified"
1094262748,1094262569,32.279771,"residential"
1094262569,1094262748,32.279771,"residential"
1094262788,1094262853,65.189275,"residential"
1094262853,1094262788,65.189275,"residential"
1094262853,1094262569,44.275954,"residential"
1094262569,1094262853,44.275954,"residential"
1094262569,1094262599,14.232576,"residential"
1094262599,1094262569,14.232576,"residential"
1094262599,1094262650,35.235498,"residential"
1094262650,1094262599,35.235498,"residential"
1094262650,1094262782,33.531998,"residential"
1094262782,1094262650,33.531998,"residential"
1094262839,1094262788,33.569867,"residential"
1094262788,1094262839,33.569867,"residential"
1094262788,1094262643,84.55949899999999,"residential"
1094262643,1094262788,84.55949899999999,"residential"
1094262643,1094262654,87.011754,"residential"
1094262654,1094262643,87.011754,"residential"
1094262654,1094262553,70.012861,"residential"
1094262553,1094262654,70.012861,"residential"
1094262553,1094262782,64.405801,"residential"
1094262782,1094262553,64.405801,"residential"
1094262782,1094262758,7.962753,"residential"
1094262758,1094262782,7.962753,"residential"
1094262758,3193716070,7.31302,"residential"
3193716070,1094262758,7.31302,"residential"
3193716070,1094262911,70.901243,"residential"
1094262911,3193716070,70.901243,"residential"
1094262911,1094262882,68.483184,"residential"
1094262882,1094262911,68.483184,"residential"
1094262848,1094262872,29.907603,"residential"
1094262872,1094262848,29.907603,"residential"
1094262872,1094262763,74.109422,"residential"
1094262763,1094262872,74.109422,"residential"
1094262763,1094262599,7.471031,"residential"
1094262758,1094262763,70.497074,"residential"
1094262599,1094262763,7.471031,"residential"
1094262763,1094262758,70.497074,"residential"
1094262890,1094262872,24.435788,"residential"
1094262872,1094262890,24.435788,"residential"
1094262785,1094262872,33.714346,"residential"
1094262911,1094262785,58.420621000000004,"residential"
1094262650,1094262742,61.340199,"residential"
1094262742,1094262650,61.340199,"residential"
1094262742,1094262735,68.012949,"residential"
1094262735,1094262742,68.012949,"residential"
1094262735,1094262643,50.913207,"residential"
1094262643,1094262735,50.913207,"residential"
1094262788,1094262735,33.247797,"residential"
1094262735,1094262654,33.714278,"residential"
1094262735,1094262788,33.247797,"residential"
1094262654,1094262735,33.714278,"residential"
1094262702,1094262853,36.951855,"residential"
1094262853,1094262702,36.951855,"residential"
1094262742,1094262853,30.733348,"residential"
1094262553,1094262742,30.68266,"residential"
1097942133,832286013,67.635046,"unclassified"
832285985,832286006,98.15714600000001,"residential"
832286006,832286019,72.701165,"residential"
832286019,5933200898,10.443078,"residential"
5933200898,5889318991,40.435893,"residential"
5889318991,832286010,31.206021,"residential"
832286010,1094262890,33.190478,"residential"
1094262890,1094262804,73.617501,"residential"
1094262804,1094262748,17.326757,"residential"
1094262748,1094262702,46.770571,"residential"
1094262702,832286013,9.24681,"residential"
832286013,1094262839,49.397762,"residential"
1094262839,1115011379,79.650541,"residential"
1115011379,1115011392,2.143312,"residential"
1115011392,3809762386,28.623045,"residential"
3809762386,1094262572,5.452578,"residential"
1094262572,1114992523,8.474215,"residential"
832286004,832285985,111.816154,"unclassified"
832286006,832285985,98.15714600000001,"residential"
832286019,832286006,72.701165,"residential"
5933200898,832286019,10.443078,"residential"
5889318991,5933200898,40.435893,"residential"
832286010,5889318991,31.206021,"residential"
1094262890,832286010,33.190478,"residential"
1094262804,1094262890,73.617501,"residential"
1094262748,1094262804,17.326757,"residential"
1094262702,1094262748,46.770571,"residential"
832286013,1094262702,9.24681,"residential"
1094262839,832286013,49.397762,"residential"
1115011379,1094262839,79.650541,"residential"
1115011392,1115011379,2.143312,"residential"
3809762386,1115011392,28.623045,"residential"
1094262572,3809762386,5.452578,"residential"
1114992523,1094262572,8.474215,"residential"
832285985,832286004,111.816154,"unclassified"
832286013,832286024,61.397764,"unclassified"
1094262853,1094262742,30.733348,"residential"
1094262742,1094262553,30.68266,"residential"
1094262872,1094262785,33.714346,"residential"
1094262785,1094262911,58.420621000000004,"residential"
1115011379,3809762391,100.584676,"service"
3809762391,1115011387,6.025387,"service"
1115011392,3809762389,63.021204999999995,"service"
3809762389,1115011365,5.574448,"service"
1097942241,1097942133,64.835987,"footway"
2195288157,2195287991,195.939524,"unclassified"
2195287991,2195288150,197.993992,"unclassified"
2195287991,2195288157,195.939524,"unclassified"
2195288150,2195287991,197.993992,"unclassified"
1094262882,2196829260,24.717073,"footway"
2196829309,5889321097,30.263295,"footway"
2196829305,2196829265,56.640413,"footway"
2196829265,5889448675,23.056807,"footway"
5889448675,2196829311,65.624536,"footway"
2196829311,2196829281,49.816502,"footway"
2196829281,3193716071,67.790351,"footway"
2196829265,2196829305,56.640413,"footway"
5889448675,2196829265,23.056807,"footway"
2196829311,5889448675,65.624536,"footway"
2196829281,2196829311,49.816502,"footway"
3193716071,2196829281,67.790351,"footway"
3800486926,3800364566,246.865388,"footway"
2393584300,3800486895,14.127718,"steps"
3800486895,2393584300,14.127718,"steps"
3809762398,3809762397,69.760779,"footway"
3809762397,3809762398,69.760779,"footway"
3809762397,3809762394,9.550115,"footway"
3809762394,3809762397,9.550115,"footway"
3809762394,3809762392,140.829819,"footway"
3809762392,3809762394,140.829819,"footway"
3809762392,4666465623,27.326164,"footway"
4666465623,3809762392,27.326164,"footway"
4666465623,1114945014,79.178709,"footway"
1114945014,4666465623,79.178709,"footway"
1114945014,3809762390,77.751692,"footway"
3809762390,1114945014,77.751692,"footway"
3809762390,3809762388,55.265279,"footway"
3809762388,3809762390,55.265279,"footway"
3809762388,3809762385,58.742295,"footway"
3809762385,3809762388,58.742295,"footway"
3809762385,3800486860,13.383473,"footway"
3800486860,3809762385,13.383473,"footway"
3800486860,2393573011,249.77232600000002,"footway"
2393573011,3800486860,249.77232600000002,"footway"
2393573011,3809762383,135.916833,"footway"
3809762383,2393573011,135.916833,"footway"
3800486838,2393584291,9.802519,"footway"
2393584291,3800486838,9.802519,"footway"
2393584291,3809767186,131.473052,"footway"
3809767186,2393584291,131.473052,"footway"
3809732422,3809767186,280.588714,"footway"
3800364564,3809762416,15.686658,"footway"
3809762416,3800364564,15.686658,"footway"
3800364355,3809762416,108.10521800000001,"footway"
3800364563,3800364355,15.076162,"footway"
3800364344,3809762417,53.561146,"footway"
3809762417,3800364344,53.561146,"footway"
3809762417,2393584311,10.072139,"footway"
2393584311,3809762417,10.072139,"footway"
2393584283,2393584284,394.36064400000004,"footway"
2393584284,2393584283,394.36064400000004,"footway"
2393584284,3800486895,19.066493,"footway"
3800486895,2393584284,19.066493,"footway"
3397906397,3397906419,133.89126499999998,"footway"
3397906419,3397906397,133.89126499999998,"footway"
1093469818,2099138615,84.72315900000001,"unclassified"
2099138615,1093469818,84.72315900000001,"unclassified"
3166576548,3166576547,14.907193,"path"
3166576547,3166576548,14.907193,"path"
5676310268,1116455540,459.29392900000005,"footway"
3166576533,3166576532,9.776589,"footway"
3166576532,3166576533,9.776589,"footway"
3166576532,3809762411,54.874691,"footway"
3809762411,3166576532,54.874691,"footway"
3809762411,3166576547,169.76997900000003,"footway"
3166576547,3809762411,169.76997900000003,"footway"
3166576547,3193716073,4.920457,"footway"
3193716073,3166576547,4.920457,"footway"
3166576516,3193716073,400.70249199999995,"footway"
1143630553,1143630594,66.406373,"unclassified"
1143630594,1143630553,66.406373,"unclassified"
2955920394,2955920399,92.58620400000001,"residential"
2955920399,2955920394,92.58620400000001,"residential"
2955920351,1096527860,30.583403,"service"
1096527860,2955920351,30.583403,"service"
2955920390,1312613343,25.821027,"residential"
1312613343,2955920390,25.821027,"residential"
832287170,1127750503,194.315894,"unclassified"
1127750503,832287170,194.315894,"unclassified"
1127749495,1127750503,38.527799,"unclassified"
1127750503,1127748939,61.049536999999994,"unclassified"
1143630477,1143630677,49.588527,"unclassified"
1143630677,1143630477,49.588527,"unclassified"
1143630560,1179085778,4.279225,"residential"
2950247648,1143630560,1.668458,"residential"
1143630469,1143630615,68.430384,"unclassified"
1143630615,1143630469,68.430384,"unclassified"
1096527668,1093626140,23.784032,"unclassified"
1093626713,1096527668,26.909558,"unclassified"
582037324,2039169379,1.807927,"unclassified"
1822539921,582037324,76.920535,"unclassified"
1822539908,665213119,22.001693,"unclassified"
665213118,1822539908,26.765019,"unclassified"
665213117,665213118,28.942723,"unclassified"
665213116,665213117,22.254976,"unclassified"
2036494968,665213116,31.229048999999996,"unclassified"
1143630636,2036494968,2.306087,"unclassified"
2664380409,2664380416,84.790723,"residential"
2664380416,2664380409,84.790723,"residential"
2658788973,2658789062,190.90043799999998,"residential"
2658789062,2658788973,190.90043799999998,"residential"
2658789444,2658789447,27.088707,"residential"
2658789447,2658789444,27.088707,"residential"
2658789447,1127749325,39.336448000000004,"residential"
1127749325,2658789447,39.336448000000004,"residential"
2658788977,2658788861,80.791598,"footway"
1143867156,2658789644,56.637189000000006,"residential"
2658789644,1143867156,56.637189000000006,"residential"
2658789644,1127750200,27.148857,"residential"
1127750200,2658789644,27.148857,"residential"
2658789644,2658789447,58.547442000000004,"residential"
2658789406,2658789377,17.532998,"residential"
2658789377,2658789406,17.532998,"residential"
2658788990,2658789006,13.564019,"residential"
2658789006,2658788990,13.564019,"residential"
1143866688,2295464288,126.244959,"unclassified"
2295464288,1143866688,126.244959,"unclassified"
3809767186,1127750446,71.24605600000001,"residential"
261682557,3809767186,5.328822,"residential"
2394614707,2394614705,27.301896,"residential"
2394614705,2394614707,27.301896,"residential"
1127749051,2393584287,13.992944,"primary"
2393584290,1127749051,12.970817,"primary"
1127750550,2393584290,97.03638,"primary"
261682557,1127750550,127.120827,"primary"
2367729205,261682557,649.5712599999998,"primary"
2359518180,2359518178,56.692444,"residential"
2359518178,2359518180,56.692444,"residential"
2299061470,2035678631,66.198942,"footway"
2035678631,2299061470,66.198942,"footway"
1177182597,1093725186,46.467423000000004,"footway"
1093725186,1177182597,46.467423000000004,"footway"
5091969134,5091969135,45.935508999999996,"tertiary"
1097906548,1097906635,295.16252399999996,"tertiary"
1097906610,1097906548,62.774964999999995,"tertiary"
1096527807,1097906610,24.58577,"tertiary"
1096527807,2393573014,44.992579,"tertiary"
2393573014,1096527807,44.992579,"tertiary"
2393573014,2238497066,10.4385,"tertiary"
2238497066,2393573014,10.4385,"tertiary"
1135769352,297164912,372.449779,"primary"
2039904014,1135769352,101.70101400000001,"primary"
1135769332,2039904014,63.651118000000004,"primary"
2038377650,1135769332,51.27416,"primary"
1135769358,2038377650,57.772337,"primary"
260571021,1135769358,184.07995499999998,"primary"
1135769416,260571021,53.618721,"primary"
1135769476,1135769416,89.428492,"primary"
1135769337,1135769476,38.642126000000005,"primary"
1093626721,1135769337,101.719418,"primary"
1093469842,1093685697,8.594801,"primary"
253716303,3800364610,61.180722,"primary"
1093725480,253716303,90.92275399999998,"primary"
1093725456,1093725480,133.514434,"primary"
1093856478,1093725456,64.54886099999999,"primary"
2658788973,1093856478,194.925115,"primary"
1093626336,2658788973,31.277158999999997,"primary"
1093626646,1093626410,74.777746,"primary"
1096527010,1093626646,125.16759099999999,"primary"
260571013,1096527010,40.189280999999994,"primary"
1096527436,260571013,44.5006,"primary"
1096526692,1096527436,40.996275999999995,"primary"
1096527306,1096526692,89.801361,"primary"
2393573038,1096527306,71.182639,"primary"
252052944,2393573038,11.820454,"primary"
2393573055,1093685736,11.34776,"primary"
1093725474,2393573055,54.710881,"primary"
660682404,1093725474,177.623044,"primary"
252052977,660682404,81.947942,"primary"
1096527337,252052977,38.928931,"primary"
1096526690,1096527337,89.29104,"primary"
1096527455,1096526690,73.81593699999999,"primary"
2234986316,1096527455,109.576374,"primary"
2038377495,2038377522,25.486913,"residential"
2038377522,2038377495,25.486913,"residential"
2038377522,2038377548,56.418603,"residential"
2038377548,2038377522,56.418603,"residential"
1093626362,1093685800,57.515803,"residential"
1093685800,1093626362,57.515803,"residential"
1093685800,2223533201,41.08851,"residential"
2223533201,1093685800,41.08851,"residential"
2153714770,1097906635,27.678088000000002,"tertiary_link"
1097993381,2153714760,16.238035,"tertiary_link"
3800364344,2124959170,104.957001,"footway"
2124959170,3800364344,104.957001,"footway"
2238497066,1093685806,9.502,"secondary"
1093685806,2238497066,9.502,"secondary"
1093685806,2393573031,10.104254,"secondary"
2393573031,1093685806,10.104254,"secondary"
2393573031,1093725482,21.656848,"secondary"
1093725482,2393573031,21.656848,"secondary"
1093725482,1096527881,47.999586,"secondary"
1096527881,1093725482,47.999586,"secondary"
1096527881,393130770,19.049917,"secondary"
393130770,1096527881,19.049917,"secondary"
393130770,393130769,36.644276000000005,"secondary"
393130769,1093725241,123.908038,"secondary"
1093725241,393130770,160.552314,"secondary"
1093725241,1096527914,7.832892,"secondary"
1096527914,1093725241,7.832892,"secondary"
1096527914,1096527476,19.194513,"secondary"
1096527476,1096527914,19.194513,"secondary"
1096527476,1096526867,34.690166,"secondary"
1096526867,1096527476,34.690166,"secondary"
1096526867,1096526866,87.974054,"secondary"
1096526866,1096526867,87.974054,"secondary"
1096526866,1096527361,2.95001,"secondary"
1096527361,1096526866,2.95001,"secondary"
1096527361,1096527166,110.01996199999999,"secondary"
1096527166,1096527361,110.01996199999999,"secondary"
1096527166,1094679544,39.719217,"secondary"
1094679544,1096527166,39.719217,"secondary"
1094679544,393130757,159.448036,"secondary"
393130757,1094679544,159.448036,"secondary"
393130757,1093469963,206.100157,"secondary"
1094679544,393130757,188.09428300000002,"unclassified"
1093469963,393130757,206.100157,"secondary"
393130757,1094679544,188.09428300000002,"unclassified"
832285656,1097906744,65.420685,"tertiary"
1097906744,832285656,65.420685,"tertiary"
2039903991,2039903996,52.147954,"residential"
2039903996,2039903991,52.147954,"residential"
2039169379,2039169375,37.963727,"service"
2039169375,2039169379,37.963727,"service"
2038377597,2038377599,12.886013,"residential"
2038377599,2038377597,12.886013,"residential"
2038377599,2038377601,1.740895,"residential"
2038377601,2038377599,1.740895,"residential"
2038377601,2038377605,10.516057,"residential"
2038377605,2038377601,10.516057,"residential"
2038377605,2038377611,23.085118,"residential"
2038377611,2038377605,23.085118,"residential"
2038377611,2038377610,33.659866,"residential"
2038377610,2038377611,33.659866,"residential"
2038377610,2038377604,21.325023,"residential"
2038377604,2038377610,21.325023,"residential"
2038377545,2038377560,66.981119,"tertiary"
2038377560,2038377545,66.981119,"tertiary"
2038377560,2038377576,215.413607,"tertiary"
2038377576,2038377560,215.413607,"tertiary"
1135769466,2038377620,42.210717,"residential"
2038377620,1135769466,42.210717,"residential"
2038377620,2038377616,14.952651,"residential"
2038377616,2038377620,14.952651,"residential"
2038377616,2038377617,15.642869000000001,"residential"
2038377617,2038377616,15.642869000000001,"residential"
1135769339,2038377598,39.918608,"service"
2038377598,1135769339,39.918608,"service"
2038377621,2038377619,18.304675,"residential"
2038377619,2038377621,18.304675,"residential"
2038377619,2038377615,21.913084,"residential"
2038377615,2038377619,21.913084,"residential"
2038377510,2038377512,26.532464,"unclassified"
2038377512,2038377510,26.532464,"unclassified"
2038377512,2038377513,1.738729,"unclassified"
2038377513,2038377512,1.738729,"unclassified"
2038377513,2038377514,13.457524,"unclassified"
2038377514,2038377513,13.457524,"unclassified"
2038377514,2038377515,4.55602,"unclassified"
2038377515,2038377514,4.55602,"unclassified"
2038377515,2038377516,13.120905,"unclassified"
2038377516,2038377515,13.120905,"unclassified"
2038377516,2038377517,7.037107,"unclassified"
2038377517,2038377516,7.037107,"unclassified"
2038377517,2038377518,11.38208,"unclassified"
2038377518,2038377517,11.38208,"unclassified"
2038377518,2038377519,8.693237,"unclassified"
2038377519,2038377518,8.693237,"unclassified"
2038377519,1135821014,9.489032,"unclassified"
1135821014,2038377519,9.489032,"unclassified"
1135821014,2038377520,10.467671,"unclassified"
2038377520,1135821014,10.467671,"unclassified"
2038377520,2038377521,10.164952,"unclassified"
2038377521,2038377520,10.164952,"unclassified"
2038377521,2038377522,10.827701,"unclassified"
2038377522,2038377521,10.827701,"unclassified"
2038377522,2038377523,20.39826,"unclassified"
2038377523,2038377522,20.39826,"unclassified"
2038377523,2038377524,17.691332,"unclassified"
2038377524,2038377523,17.691332,"unclassified"
2038377524,2038377525,4.848813,"unclassified"
2038377525,2038377524,4.848813,"unclassified"
2038377525,2038377526,12.601988,"unclassified"
2038377526,2038377525,12.601988,"unclassified"
2038377526,1135821106,7.655903,"unclassified"
1135821106,2038377526,7.655903,"unclassified"
1135821106,1127244268,21.767839000000002,"unclassified"
1127244268,1135821106,21.767839000000002,"unclassified"
660127368,1127244268,163.91828199999998,"unclassified"
2038377550,4624504358,31.253011,"residential"
4624504358,2038377550,31.253011,"residential"
2038377523,4624504358,24.450902,"residential"
2038377496,2038377523,25.483814,"residential"
2038377642,1135769393,43.842374,"service"
1135769393,2038377642,43.842374,"service"
2038377512,2038377486,32.24299,"residential"
1135769423,2038377639,43.49365,"service"
2038377639,1135769423,43.49365,"service"
1135769477,2038377637,5.536775,"residential"
2038377637,1135769477,5.536775,"residential"
2038377637,2038377636,31.022777,"residential"
2038377636,2038377637,31.022777,"residential"
2223533205,1135821050,61.182552,"residential"
1135821050,2223533205,61.182552,"residential"
1135769499,2038377627,39.127768,"residential"
2038377627,1135769499,39.127768,"residential"
2038377627,2038377625,33.473029,"residential"
2038377625,2038377627,33.473029,"residential"
2038377545,2038377544,8.37076,"tertiary"
2038377544,2038377545,8.37076,"tertiary"
2038377544,1135821025,12.861185,"tertiary"
1135821025,2038377544,12.861185,"tertiary"
1135821025,1135821053,15.14943,"tertiary"
1135821053,1135821025,15.14943,"tertiary"
1135821053,2038377542,10.86533,"tertiary"
2038377542,1135821053,10.86533,"tertiary"
2038377542,2038377539,28.236419,"tertiary"
2038377539,2038377542,28.236419,"tertiary"
2038377539,2038377510,57.93954599999999,"tertiary"
2038377510,2038377539,57.93954599999999,"tertiary"
2038377510,1135821049,31.45841,"tertiary"
1135821049,2038377510,31.45841,"tertiary"
1135821049,1135820983,33.736301,"tertiary"
1135820983,1135821049,33.736301,"tertiary"
1135820983,4624496731,82.967157,"tertiary"
4624496731,1135820983,82.967157,"tertiary"
4624496731,2038377415,147.157996,"tertiary"
2038377415,4624496731,147.157996,"tertiary"
1135769447,2038377598,9.678386,"residential"
2038377598,1135769447,9.678386,"residential"
2038377579,2038377584,45.776531,"unclassified"
2038377584,2038377579,45.776531,"unclassified"
2038377631,2038377630,22.059354,"residential"
2038377630,2038377631,22.059354,"residential"
2038377491,2038377516,32.388187,"residential"
2038377516,2038377491,32.388187,"residential"
1135769347,2038377644,29.595757,"residential"
2038377644,1135769347,29.595757,"residential"
1135769393,2038377633,16.832763,"unclassified"
2038377633,1135769393,16.832763,"unclassified"
2038377492,2038377518,32.280238,"residential"
2038377518,2038377492,32.280238,"residential"
2038377593,2038377595,35.592127,"residential"
2038377595,2038377593,35.592127,"residential"
1135769408,2038377643,23.836236,"service"
2038377643,1135769408,23.836236,"service"
2038377635,2038377628,22.45903,"service"
2038377628,2038377635,22.45903,"service"
2038377629,2038377624,48.28107,"service"
2038377624,2038377629,48.28107,"service"
2038377488,2038377514,32.40293,"residential"
2038377514,2038377488,32.40293,"residential"
2036494966,1822539898,72.725976,"service"
1822539898,2036494966,72.725976,"service"
1822539898,2036494952,32.575882,"service"
2036494952,1822539898,32.575882,"service"
2036495042,2036495190,96.19182199999999,"unclassified"
2036495190,2036495042,96.19182199999999,"unclassified"
2036495037,2036495018,55.145765,"unclassified"
2036495018,2036495037,55.145765,"unclassified"
2036495018,2036494994,59.250057000000005,"unclassified"
2036494994,2036495018,59.250057000000005,"unclassified"
1143721455,2359518178,27.053958,"residential"
2359518178,1143721455,27.053958,"residential"
2359518178,2036494976,28.4837,"residential"
2036494976,2359518178,28.4837,"residential"
2036494976,2036494991,45.45112400000001,"residential"
2036494991,2036494976,45.45112400000001,"residential"
2036494976,2359518180,27.427929,"residential"
2359518180,2036494976,27.427929,"residential"
2359518180,2036494970,40.177673999999996,"residential"
2036494970,2359518180,40.177673999999996,"residential"
2036494948,2036494952,11.505898,"service"
2036494952,2036494948,11.505898,"service"
2036494952,2036494956,15.134431,"service"
2036494956,2036494952,15.134431,"service"
1143721534,2036495042,74.029213,"unclassified"
2036495042,1143721534,74.029213,"unclassified"
2036494942,2036494944,36.369251,"service"
2036494944,2036494942,36.369251,"service"
2036411526,2036428883,99.883813,"unclassified"
2036428883,2036411526,99.883813,"unclassified"
665213112,665213111,62.426476,"unclassified"
665213112,1143630636,99.725585,"unclassified"
1143721455,665213112,11.408017,"steps"
665213114,665213112,89.59949899999998,"unclassified"
582037971,671601414,38.048666,"service"
671601414,582037971,38.048666,"service"
671601414,1822540055,5.623882,"service"
1822540055,671601414,5.623882,"service"
1822540055,671601416,34.049155,"service"
671601416,1822540055,34.049155,"service"
671601416,665213119,66.49015,"service"
665213119,671601416,66.49015,"service"
665213111,582049941,44.286795999999995,"unclassified"
2036428883,582055193,67.851618,"unclassified"
582055193,2036428883,67.851618,"unclassified"
1922031279,2038377584,9.077289,"unclassified"
2038377584,1922031279,9.077289,"unclassified"
2038377584,1922031271,39.746712,"unclassified"
1922031271,2038377584,39.746712,"unclassified"
1922031271,393130791,45.396709,"unclassified"
393130791,1922031271,45.396709,"unclassified"
1922031309,1922031333,43.796949999999995,"unclassified"
1922031333,1922031309,43.796949999999995,"unclassified"
1922031333,1922031359,57.347374,"unclassified"
1922031331,1922031333,21.343176,"unclassified"
1922031359,1922031333,57.347374,"unclassified"
1922031333,1922031331,21.343176,"unclassified"
1922031324,1922031313,58.415134,"unclassified"
1922031313,1922031324,58.415134,"unclassified"
1922031313,1922031309,25.958486999999998,"unclassified"
1922031309,1922031313,25.958486999999998,"unclassified"
1922031309,1922031307,16.100882,"unclassified"
1922031307,1922031309,16.100882,"unclassified"
1922031279,1135769346,58.258873,"unclassified"
1135769346,1922031279,58.258873,"unclassified"
1135769346,1922031307,67.68981099999999,"unclassified"
1922031307,1135769346,67.68981099999999,"unclassified"
1922031307,1135769364,20.182137,"unclassified"
1135769364,1922031307,20.182137,"unclassified"
2039169379,2039169375,152.657873,"unclassified"
2039169375,581888327,220.145227,"unclassified"
2039169375,1922031530,18.652277,"unclassified"
1922031530,2039169375,18.652277,"unclassified"
1135769385,393130793,141.101707,"unclassified"
393130793,1135769385,141.101707,"unclassified"
1922031439,1922031417,74.339801,"unclassified"
1922031417,1922031439,74.339801,"unclassified"
1922031528,1922031491,72.164507,"unclassified"
1922031509,1922031472,28.537605,"unclassified"
1922031472,1922031509,28.537605,"unclassified"
1922031472,1922031449,17.084532,"unclassified"
1922031449,1922031472,17.084532,"unclassified"
1922031492,1922031524,108.082083,"unclassified"
1922031524,1922031492,108.082083,"unclassified"
1922031508,1922031509,15.539196,"unclassified"
1922031509,1922031508,15.539196,"unclassified"
1922031509,1922031511,20.638652,"unclassified"
1922031511,1922031509,20.638652,"unclassified"
1922031441,1922031413,50.240827,"unclassified"
1922031413,1922031441,50.240827,"unclassified"
664964088,1093469888,40.460945,"unclassified"
1093469888,664964088,40.460945,"unclassified"
1822539917,1922031462,112.910156,"unclassified"
1922031462,1822539917,112.910156,"unclassified"
1922031345,1922031343,22.335507,"unclassified"
1922031343,1922031345,22.335507,"unclassified"
1093469810,1922031451,47.412951,"unclassified"
1922031451,1093469810,47.412951,"unclassified"
1922031524,1680070584,59.570672,"residential"
1680070586,1922031524,78.823819,"residential"
1822539904,2036494956,49.323433,"residential"
2036494956,1822539904,49.323433,"residential"
2036494956,1822539883,15.579858,"residential"
